DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
08/31/2019,-0.0386199099092093,-0.03373348420080511,-0.006129484326634202,-0.07215827748775742,0.00107703205685385,-0.007802845177890616,-0.02078141900159751,0.003427297798542863,-0.0032719209415245348,0.010503327212253753,-0.0218108996699678,0.006185287190484692,-0.02026915022533592,0.00010487221122924134,-0.019924575673646076,0.006855877257242564,-0.02228722606794946,-0.027935232492451084,-0.05053346248168078,0.02235217184747843,0.022636758104436085,-0.002795462536747952,0.015051319674450343,-0.05208344561860747,-0.036923713206721324,-0.01819433491823495,-0.006285996152510144,-0.05326376647932942,-0.022257636487672507
09/30/2019,0.020162213447839052,0.021862530995291216,0.04467999187564134,0.09349727595649111,0.0011035565616499968,0.022183507923440843,0.012154999953877324,0.03887021256661023,0.03610772274922899,0.026096543894064565,0.02740520010694481,-0.01730593776342844,0.019824880325915294,0.25654289015585824,0.01336099217216212,0.02294033284489724,0.026923595507865133,0.0032593232099327307,0.028891862870825465,0.034145689665345924,-0.023469175084113225,0.029781782252514898,-0.007701529860207673,0.0595954978970596,0.04571775820751713,0.028483120601097384,0.021942724075978137,0.06161580422071911,0.024084378397984014
10/31/2019,-0.026308322230026115,0.01826120532941235,0.03252770362280825,-0.060835296095418344,-0.02972391560727959,0.02100506665931951,-0.03148346286643121,-0.029575230290781667,-0.06275611208238178,-0.04190956943619157,-0.009695917110343528,0.009706984166662713,-0.010927097074742188,0.1055606859133901,0.005966479074901331,0.011206308073698563,0.02579892967066389,0.04352538081030341,-0.032932553351362234,-0.0052138532682466324,0.033100109126494075,-0.004712560136361802,0.011883391966829398,-0.024486862724668206,-0.01622441491933492,-0.006091886329069627,-0.008131954391259206,-0.026657617162546093,0.006405308672921517
11/30/2019,-0.01536515926052293,0.03825222580289754,-0.04104320066343478,0.019968140907328118,-0.009193991170991974,-0.0100857872288668,-0.017871167549873387,-0.029974650879461395,0.031127802079146484,-0.03287621407137294,-0.014190407684660244,-0.015906433288804103,0.0025696776589417773,0.005152970909937295,0.018624634781446624,-0.018324345848664554,-0.01959121478031507,0.033376010888495206,-0.05828211038139216,-0.04287141717715076,0.019779744593292018,0.0170860465266663,0.003102250517523513,-0.018068277596364403,-0.014358190093096754,-0.009885571594344724,-0.013746901009288553,-0.015843417345694697,-0.010615502372161315
12/31/2019,0.027164910461425294,-0.0006835613513024924,0.026760256525462472,0.06163042150539002,-0.019174234123473567,0.005556769197731317,0.03337622751951661,-0.03363408549575326,-0.020568136488365293,-0.012744731888562023,0.011693336328050058,-0.020596410462387197,0.002351968182265114,0.08360221356445922,-0.004629596620219022,0.008401581393779702,0.0028206529184277383,0.0070963559593586155,0.025499808321504124,-0.022271726696848237,-0.011387966290732845,0.0400173247680703,-0.028146872888723928,0.033891791577778475,0.021716515890114432,0.007013199968366533,-0.00109261769146809,0.03549790910151941,0.006870266853448282
01/31/2020,-0.050412700118501366,-0.0009837366143972846,-0.01095362306733249,-0.08304737599141924,0.01822730194712864,-0.06604922488551745,-0.08180368039976653,-0.02898680879127359,-0.05039289984327652,-0.017735736466181286,-0.03516004146048068,0.013568925355096748,-0.043402475991193214,-0.031132098870497494,-0.04698512408853528,-0.04489151832973594,-0.01445472250344311,-0.060874303495429494,-0.10234427300998272,-0.006607587784106574,0.09021717422148949,0.018827297104688535,-0.0028211364570270916,-0.08401483183783452,-0.061214642309003,-0.03400056864719867,-0.032820100945254664,-0.0839584273940453,-0.026979516060862848
02/29/2020,-0.034132878261696115,-0.0033547418554587104,-0.03813017435412569,-0.021582793070552834,0.005782549013482786,-0.007518151146713865,-0.07064292368022915,0.011660224929244695,0.021417282751512917,-0.000384150800599151,-0.024668421025126813,-0.03846749551972425,-0.021915972115533953,-0.06511417975837983,0.013783858040787147,-0.006499467558929231,0.01837142585017163,-0.009905063137641779,-0.07173788026612979,-0.002481938412302931,0.01326734968592799,0.002236378162342437,-0.03693450826845178,-0.030562770129836988,-0.02074439776518844,-0.008777000939546076,-0.012573778446469357,-0.030039390844263197,-0.002198425341799922
03/31/2020,-0.06097006060617732,-0.0076487160744348835,-0.01381266204255224,-0.23264210364348228,-0.15619709118183295,-0.08820381354328757,-0.14985541341641498,-0.03222886774155336,-0.026931627778449638,-0.07670332274395592,-0.13610164724762794,-0.056212485473459584,-0.05895487167870894,-0.12298786028874843,-0.09469526622005087,-0.12091728571837955,-0.04884564728653473,-0.09480810642269531,-0.16255262918550553,-0.10061244424357756,-0.0495053997712602,-0.018259873618152504,-0.11274907453403789,-0.14496781159079267,-0.1205746747784111,-0.09092171674782196,-0.10319376233453496,-0.15008745593166428,-0.0529134305464055
04/30/2020,0.05424995957623553,0.028158306008591174,-0.009645726182144595,0.092710812600075,-0.0034280296641633744,0.05346468607213664,0.021258355141856,-0.03041578102590193,0.0016342622510442835,-0.03816824729465604,0.008566371374253704,0.12131289577699483,-0.010548246131311058,0.21637157680849228,0.04715750351614197,-0.041829521625229515,-0.05004124411774148,-0.07866456021028745,0.006815598418949631,0.05567692980917191,0.06960202962208818,0.04819380721233519,-0.01800451190271931,0.1045539975628129,0.05493157232631301,-0.0047668757542603055,-0.0026383451539431484,0.10392023115374519,-0.021511941653164328
05/31/2020,0.033701493838966784,-0.10752013647683539,-0.0712763634485643,-0.10500302262487006,-0.042782348418177865,-0.02827791545427042,-0.004481558776591094,0.020677838611305108,-0.05470348747579733,0.03304670951477975,-0.02979665984961328,-0.012002480426619958,-0.06742349377320964,0.01295391653996586,-0.04048497344024776,-0.0593172837888446,-0.049250280990233306,-0.02250358559697342,-0.05029688647720052,-0.08698459206224024,-0.01126748244837546,0.03872017268323036,-0.021374378090836862,-0.03635553658344141,-0.03668631880373816,-0.03710622300445851,-0.01920439773684197,-0.040053372837216224,-0.04485346807179398
06/30/2020,-0.03738947126681505,-0.0037560961764885126,0.011339802518149257,0.010541505190553815,-0.029758055289218446,0.05004323428524628,0.03161412880758621,-0.025119817470978103,0.029736268639298333,0.012243208288837794,0.05733209742720066,0.028708195068733365,-0.02890997304628662,-0.0817950185677036,-0.06818993801447024,0.009337275146321135,-0.03750803293436428,-0.043386858704962755,-0.026699452023910608,-0.06352002985853755,0.010682985178266123,0.018956389671980704,-0.027365788316288546,-0.0031433218488402513,-0.005095549044529254,-0.007608037680739862,0.013195073208617635,-0.0024184109117796906,-0.03254704246837327
07/31/2020,0.0020819925671647505,0.03144775104535285,0.045241114195215745,-0.07948996716832907,-0.05135894451107912,-0.04717496062728394,0.07789809330500849,-0.019702453075688013,-0.045431560392747365,-0.07684458784336842,-0.11209281041203997,-0.02407395680128529,0.0010263051236412916,-0.10148010450468262,-0.10510334732044377,-0.07065158622538614,-0.046091079697629336,0.022074277468167803,-0.017685953311910526,-0.03566529316629096,0.035700101074439786,-0.03331843576134082,-0.02461809542860214,-0.049036231751905274,-0.04540725350782952,-0.040793082461244384,-0.05190270724055173,-0.050662241744048854,-0.02292935518500772
08/31/2020,-0.0020750876167784926,0.028627427269911007,0.03962307200661188,0.060872737493127695,-0.012052614228880413,0.002445651508586195,-0.02921005575012029,-0.015724154559573607,-0.0738226487182059,0.0024926761869318477,-0.002722510192479953,-0.006920810936393632,-0.02227537137606892,0.017397116211427737,-0.006136343262553193,0.0057787878205674235,0.023702004055854757,0.013089550034499853,-0.05031308350771764,0.05488251829843326,0.1351713528092434,-0.006701738277392602,-0.010147643067005357,-0.0028155149021717295,0.0002234441206435565,0.004164016440486185,-0.002651284991835527,0.0006116472930661128,0.0021214399680495113
09/30/2020,-0.007505850690229403,-0.03908517424341072,-0.05738703077196587,-0.06595204259649062,0.00517220157698509,-0.006438268121349098,-0.004179799473348066,-0.05897437753840616,-0.034571583383810826,-0.05404563648008759,-0.04104169002791255,0.05855724375730874,-0.021689346280331766,-0.0008581607785446421,-0.021917464798039413,-0.0459525715520961,-0.04951171574964065,0.0015459405251708113,-0.0991214563182137,0.03421051232546993,0.004690020310895603,0.05736505214496376,0.021926876248361486,-0.03138279486030184,-0.031005245718375027,-0.030507474317832503,-0.02571027607763992,-0.033207844218099525,-0.029798827244513236
10/31/2020,-0.017992646501248596,0.031652272095158356,0.03647322453747098,0.054289077235874936,-0.012922174028281462,0.04109372900992617,0.06208532604328081,-0.00259891762689607,-0.020058873574282775,-0.04794858635581486,0.02241135170855033,0.012348797795277424,-0.03993797239167811,0.0262134686204717,0.03655182705406003,-0.039074068022220784,-0.004039519642300395,-0.03605317008768705,0.036617658989880605,0.01629549186349768,-0.05614966667187768,0.016975952268328504,-0.005758083178937869,0.03100021606216926,0.015837133909828636,-0.0039695842039882065,0.0007284194003990981,0.032222393444284375,-0.018149461100587815
11/30/2020,0.08576350323484117,0.1614657492333163,0.12373221341189908,0.2334710593387017,0.11448603012057798,0.10990653687852357,0.0887223741571813,0.1205166962286632,0.03220732245942415,0.16881620611108436,0.1954946090688186,0.056093508910424285,0.10159227274418092,0.16703598969519018,0.18884434554995458,0.17043916960614233,-0.035271145609204066,0.04511885112826727,0.16122366022007312,0.04604025774292882,0.0035695162127449605,-0.011821704326717012,0.01244909538134363,0.1249833333904695,0.11040759597195993,0.09138497290880089,0.1293536072209501,0.13064913855480334,0.03196681760125929
12/31/2020,0.04419303247564116,0.054910409023157115,0.01953281963018924,-0.011300886045184484,0.011208444104077793,-0.04571156848248195,0.01629167452462746,0.01671331730235953,0.02148322622926968,-0.009697083461683902,-0.0046161676278527256,-0.006460053832124012,-0.020296123133285188,0.019807907589850092,0.00830079377479908,-0.018863649913190644,0.038559104848812795,0.03836078895727299,-0.015624899758810484,0.02631835397991134,-0.057518553389832604,0.0008384826623905163,-0.04204281630942538,-0.004973640436773316,-0.0017168031682531322,0.0025627754929590137,-0.007798933072760868,-0.005304502530666631,0.01567587136882888
01/31/2021,0.012108184011847621,0.0135247358388188,-0.06119177309608992,0.04778510217421122,-0.01050134392694868,0.003595742805204775,-0.020469192539544198,0.004262770968005731,0.011743021619054496,-0.017772629326477263,0.004616998039024732,-0.0032623724551836715,-0.017959924381485054,-0.02700033010706224,0.023731466605901096,-0.022720282624513262,0.027681929014309485,-0.044761751550828704,0.0002056960040723796,-0.025197932724108113,0.00718707110764223,-0.0842954178198686,0.051733104778515025,0.005432036969658605,0.004333156766149146,0.002889761297520655,-0.005126911490544789,0.00763894356772393,0.00431912105375663
02/28/2021,0.03631968349226121,0.08033707040714015,-0.05983816680623728,0.07710996752609843,0.04976813266904067,0.05128611081613112,0.07077623818303597,0.028662603013152856,0.026534301721429093,0.05558564829699083,0.09096183829829825,0.0022221733989180367,0.06862689700190552,0.054356074822040114,0.03571048304665475,0.08545328613278447,0.06753150207184591,-0.0025768792361789278,0.07810017321570799,0.041553207716444114,0.05146260567452903,0.046058935197691546,-0.05214844480989846,0.10146104113056283,0.0822641145097299,0.0571718120834811,0.04813609128851108,0.10019646433139276,0.06351050635263737
03/31/2021,0.0440765372066457,0.01997058796076088,0.12163338164950634,0.0821267257018214,-0.00867365917183096,0.06207680072790813,0.03317402529026691,0.02691991131554358,0.028970624118038947,0.025331283089277186,0.009423955809541234,0.06990643557115264,0.013167148813195433,-0.11602363579120165,0.06925874383230703,0.03067323036781969,0.04582302465743308,0.022461959517221547,0.07384799726740432,-0.004439357592773065,-0.006025111379969694,0.06622367076455422,0.05913847773261821,0.06505333821149041,0.05219686256193385,0.03532505337627874,0.030314808766152203,0.06596084912705957,0.032961467924311
04/30/2021,-0.033651114248534855,-0.014881926003907324,0.05670976255469339,0.024764263173980287,-0.004649625648445894,-0.03822382118605035,-0.030767337066701084,0.014363556442094007,0.0031189804918712663,-0.03760513881759212,-0.017152792858360202,0.00473711999050176,0.005139923218099165,0.04397018779808376,-0.00461555220420322,-0.013159818377380936,-0.010666332404676682,-0.01724968662700286,0.007521073091840115,-0.004869930320602293,0.0372691865875533,0.016997827000396412,-0.03245039683088321,0.0014271184606267334,-0.003476384141900387,-0.010059742177491615,-0.019277559475049173,0.002676841215852791,-0.005984620050648766
05/31/2021,0.014559119150016113,0.0352137988952838,0.03997280675665808,0.044898778778885345,-0.014367269009893135,0.03624727405034711,0.04636867117721032,-0.013497187659560464,-0.038277450272805866,0.0075262120044162885,0.02996412452946151,-0.0030409834452016296,0.0182064905889588,-0.03890819082270291,0.07374426035559276,0.015849462659551623,0.02161730867726679,0.014287617354451379,0.053738119873045366,0.01313731653001362,0.0590505253305941,-0.010653995526557176,0.028112748691552697,0.06643907489042092,0.04712113996447165,0.02067779774626128,0.019053625453173698,0.06529079472555739,0.018199805255596696
06/30/2021,0.021659085782481872,-0.016789753031567278,-0.029485064556490963,0.02596997340062061,-0.0189070437615177,-0.03267458651138638,-0.04920671278921225,-0.013240387386034162,0.014763578495632505,-0.007479108471776786,-0.002088404450621407,-0.012528641266799253,0.016730831056019163,-0.10012010014513047,0.0028545362305993447,-0.01993770152429868,-0.019907293971712467,-0.055525559365877,0.014512508939289119,-0.029213094648358254,0.0508126935821082,0.04713247694135084,0.01916601247543768,-0.04968826391720785,-0.030583087833624983,-0.0048139099821705895,-0.015223485215861378,-0.045460844707258974,0.0016381710631688947
07/31/2021,0.015423887671313204,-0.030059932973982736,-0.04769047363889247,-0.019156196717864237,-0.03148009879925939,-0.01598446342609404,-0.097161855065823,-0.004452496921474029,-0.014645555389786727,-0.04949700977993349,-0.007004590723458055,-0.05677785836626674,0.06404829269830055,-0.11489670333618128,-0.010281686845352231,-0.04839206167978215,0.027541845354088008,-0.025912561612351663,-0.03364142408116845,-0.027788122310601265,0.01697636432709782,0.00028176497604380773,-0.039653366998858436,-0.010882688379186142,-0.006287208713051689,0.0001509450019789296,-0.030049688272098626,-0.011331531902737498,0.03893163707117347
08/31/2021,-0.04197215907053267,0.0516081071422057,-0.044036630506979146,-0.028224483229723377,-0.04003192382454224,-0.03864789544721539,-0.030399832787912005,0.006049393033975097,-0.0027970922066600347,-0.003613846881093343,-0.0013622767964684033,0.0124606183336505,0.0472447934420115,0.04378765890467019,-0.013099549574688497,-0.03480219452606326,-0.0371576695838326,-0.02680068957545435,0.006170485394295256,-0.04123653480220351,-0.08190258892851478,0.03407227960248399,-0.01514459155982754,-0.010946808757780523,-0.011757145201823645,-0.012917281641651944,-0.017175137114195153,-0.011871050968040678,-0.004523280089753194
