DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
07/31/1978,,,,,,,,,,,,,,,,,,,,,,,,0.0127042162027,,,,,
08/31/1978,,,,,,,,,,,,,,,,,,,,,,,,0.00638708108541,,,,,
09/30/1978,,,,,,,,,,,,,,,,,,,,,,,,-0.00977738798153,,,,,
10/31/1978,,,,,,,,,,,,,,,,,,,,,,,,0.0336036307206,,,,,
11/30/1978,,,,,,,,,,,,,,,,,,,,,,,,-0.00503136051389,,,,,
12/31/1978,,,,,,,,,,,,,,,,,,,,,,,,0.0238468890099,,,,,
01/31/1979,,,,,,,,,,,,,,,,,,,,,,,,-0.0269463012351,,,,,
02/28/1979,,,,,,,,,,,,,,,,,,,,,,,,-0.00888187668091,,,,,
03/31/1979,,,,,,,,,,,,,,,,,,,,,,,,-0.0172418737663,,,,,
04/30/1979,,,,,,,,,,,,,,,,,,,,,,,,0.00953893341865,,,,,
05/31/1979,,,,,,,,,,,,,,,,,,,,,,,,-0.0152825896643,,,,,
06/30/1979,,,,,,,,,,,,,,,,,,,,,,,,-0.0294318402684,,,,,
07/31/1979,,,,,,,,,,,,,,,,,,,,,,,,0.00573462707744,,,,,
08/31/1979,,,,,,,,,,,,,,,,,,,,,,,,0.00998002810188,,,,,
09/30/1979,,,,,,,,,,,,,,,,,,,,,,,,0.000547018727426,,,,,
10/31/1979,,,,,,,,,,,,,,,,,,,,,,,,0.0221343426643,,,,,
11/30/1979,,,,,,,,,,,,,,,,,,,,,,,,-0.022131084264,,,,,
12/31/1979,,,,,,,,,,,,,,,,,,,,,,,,-0.0125661449689,,,,,
01/31/1980,,,,,,,,,,,,,,,,,,,,,,,,-0.027369925789696367,,,,,
02/29/1980,,,,,,,,,,,,,,,,,,,,,,,,-0.019029343980972373,,,,,
03/31/1980,,,,,,,,,,,,,,,,,,,,,,,,0.04715098286596192,,,,,
04/30/1980,,,,,,,,,,,,,,,,,,,,,,,,-0.0341087861793044,,,,,
05/31/1980,,,,,,,,,,,,,,,,,,,,,,,,0.00682429824823054,,,,,
06/30/1980,,,,,,,,,,,,,,,,,,,,,,,,-0.011013442557353878,,,,,
